напляжение фаза 1, В	-1.300000
напляжение фаза 2, В	1.000000
количество точек фаза 1	200
количество точек фаза 2	200
длительность импульсов, us	10000.000000
задержка между импульсами, us	0.500000
количество ВАХ в файле	17

номер точки	напряжение, В 	ток, А
5954	0.440272	0.000247
5955	0.431158	0.000242
5956	0.421883	0.000236
5957	0.412849	0.000231
5958	0.403896	0.000226
5959	0.394701	0.000220
5960	0.384943	0.000214
5961	0.375990	0.000209
5962	0.366875	0.000203
5963	0.357520	0.000198
5964	0.348405	0.000192
5965	0.339130	0.000187
5966	0.329694	0.000181
5967	0.320016	0.000176
5968	0.311224	0.000171
5969	0.301546	0.000165
5970	0.292673	0.000160
5971	0.283237	0.000154
5972	0.273800	0.000149
5973	0.264284	0.000143
5974	0.255169	0.000138
5975	0.245653	0.000132
5976	0.236216	0.000127
5977	0.226619	0.000121
5978	0.217263	0.000116
5979	0.207344	0.000111
5980	0.198229	0.000106
5981	0.188874	0.000099
5982	0.179357	0.000092
5983	0.169840	0.000090
5984	0.160001	0.000085
5985	0.150484	0.000079
5986	0.141450	0.000073
5987	0.131611	0.000067
5988	0.122175	0.000062
5989	0.112900	0.000058
5990	0.102819	0.000051
5991	0.093624	0.000047
5992	0.084027	0.000041
5993	0.074269	0.000036
5994	0.064913	0.000031
5995	0.055315	0.000026
5996	0.045718	0.000020
5997	0.036523	0.000014
5998	0.026523	0.000009
5999	0.016845	0.000005
6000	0.007409	-0.000001
6001	-0.002510	-0.000005
6002	-0.014786	-0.000013
6003	-0.027464	-0.000021
6004	-0.039900	-0.000029
6005	-0.052417	-0.000036
6006	-0.065417	-0.000042
6007	-0.077692	-0.000048
6008	-0.089726	-0.000055
6009	-0.102565	-0.000063
6010	-0.115082	-0.000072
6011	-0.127598	-0.000076
6012	-0.139954	-0.000084
6013	-0.152471	-0.000092
6014	-0.165069	-0.000098
6015	-0.177827	-0.000104
6016	-0.190424	-0.000112
6017	-0.202780	-0.000119
6018	-0.215377	-0.000127
6019	-0.227975	-0.000135
6020	-0.240653	-0.000141
6021	-0.253170	-0.000149
6022	-0.265767	-0.000156
6023	-0.278284	-0.000165
6024	-0.290881	-0.000172
6025	-0.303318	-0.000180
6026	-0.316076	-0.000186
6027	-0.328754	-0.000195
6028	-0.341110	-0.000202
6029	-0.353788	-0.000208
6030	-0.366304	-0.000216
6031	-0.378982	-0.000223
6032	-0.391660	-0.000232
6033	-0.404258	-0.000238
6034	-0.417177	-0.000248
6035	-0.429533	-0.000254
6036	-0.442130	-0.000261
6037	-0.454728	-0.000269
6038	-0.467164	-0.000277
6039	-0.479922	-0.000286
6040	-0.492600	-0.000294
6041	-0.505842	-0.000303
6042	-0.517876	-0.000311
6043	-0.530393	-0.000322
6044	-0.543393	-0.000331
6045	-0.555587	-0.000340
6046	-0.568265	-0.000346
6047	-0.581346	-0.000356
6048	-0.593863	-0.000360
6049	-0.606460	-0.000369
6050	-0.619621	-0.000377
6051	-0.631816	-0.000386
6052	-0.644333	-0.000392
6053	-0.657333	-0.000400
6054	-0.669769	-0.000409
6055	-0.682608	-0.000412
6056	-0.695527	-0.000412
6057	-0.708366	-0.000419
6058	-0.721688	-0.000425
6059	-0.734608	-0.000422
6060	-0.747044	-0.000430
6061	-0.759883	-0.000433
6062	-0.773125	-0.000431
6063	-0.786527	-0.000427
6064	-0.799125	-0.000421
6065	-0.812366	-0.000427
6066	-0.825044	-0.000430
6067	-0.837722	-0.000436
6068	-0.850964	-0.000436
6069	-0.864125	-0.000429
6070	-0.876964	-0.000428
6071	-0.889964	-0.000440
6072	-0.902239	-0.000453
6073	-0.915642	-0.000438
6074	-0.928722	-0.000441
6075	-0.941320	-0.000452
6076	-0.953836	-0.000469
6077	-0.967320	-0.000450
6078	-0.979917	-0.000456
6079	-0.992031	-0.000480
6080	-1.005112	-0.000486
6081	-1.017870	-0.000463
6082	-1.031917	-0.000438
6083	-1.046125	-0.000454
6084	-1.056306	-0.000498
6085	-1.072930	-0.000394
6086	-1.085769	-0.000448
6087	-1.099494	-0.000400
6088	-1.111769	-0.000400
6089	-1.130486	-0.000263
6090	-1.144613	-0.000270
6091	-1.156567	-0.000284
6092	-1.169245	-0.000284
6093	-1.188042	-0.000165
6094	-1.202089	-0.000159
6095	-1.218310	-0.000096
6096	-1.231793	-0.000103
6097	-1.244069	-0.000104
6098	-1.255861	-0.000104
6099	-1.270471	-0.000093
6100	-1.283632	-0.000082
6101	-1.295988	-0.000104
6102	-1.284598	-0.000086
6103	-1.272001	-0.000073
6104	-1.257954	-0.000094
6105	-1.246001	-0.000074
6106	-1.232598	-0.000086
6107	-1.219921	-0.000086
6108	-1.207082	-0.000084
6109	-1.193357	-0.000085
6110	-1.180196	-0.000088
6111	-1.167679	-0.000081
6112	-1.155162	-0.000067
6113	-1.141115	-0.000074
6114	-1.129162	-0.000074
6115	-1.113344	-0.000117
6116	-1.103162	-0.000072
6117	-1.089921	-0.000071
6118	-1.077001	-0.000070
6119	-1.064082	-0.000068
6120	-1.051001	-0.000070
6121	-1.038323	-0.000066
6122	-1.025726	-0.000064
6123	-1.012565	-0.000066
6124	-0.999484	-0.000064
6125	-0.986565	-0.000070
6126	-0.973887	-0.000059
6127	-0.960967	-0.000058
6128	-0.948934	-0.000051
6129	-0.935128	-0.000061
6130	-0.921887	-0.000057
6131	-0.909692	-0.000057
6132	-0.896128	-0.000052
6133	-0.883531	-0.000052
6134	-0.870289	-0.000050
6135	-0.857289	-0.000051
6136	-0.844370	-0.000049
6137	-0.831773	-0.000047
6138	-0.818370	-0.000048
6139	-0.805853	-0.000044
6140	-0.792934	-0.000045
6141	-0.779853	-0.000048
6142	-0.767095	-0.000040
6143	-0.754417	-0.000040
6144	-0.740934	-0.000038
6145	-0.728095	-0.000038
6146	-0.714934	-0.000040
6147	-0.702578	-0.000036
6148	-0.689095	-0.000039
6149	-0.676417	-0.000038
6150	-0.663336	-0.000036
6151	-0.650578	-0.000035
6152	-0.637497	-0.000034
6153	-0.624658	-0.000032
6154	-0.611819	-0.000033
6155	-0.598578	-0.000032
6156	-0.585980	-0.000031
6157	-0.573464	-0.000030
6158	-0.559819	-0.000030
6159	-0.546739	-0.000029
6160	-0.534222	-0.000028
6161	-0.521061	-0.000027
6162	-0.507980	-0.000027
6163	-0.495705	-0.000026
6164	-0.482303	-0.000025
6165	-0.469061	-0.000024
6166	-0.456625	-0.000024
6167	-0.443625	-0.000023
6168	-0.430222	-0.000022
6169	-0.417464	-0.000022
6170	-0.404625	-0.000021
6171	-0.391705	-0.000021
6172	-0.378544	-0.000020
6173	-0.366671	-0.000019
6174	-0.352544	-0.000018
6175	-0.339786	-0.000018
6176	-0.326625	-0.000017
6177	-0.313705	-0.000016
6178	-0.300947	-0.000016
6179	-0.288269	-0.000015
6180	-0.274786	-0.000014
6181	-0.262108	-0.000013
6182	-0.248947	-0.000014
6183	-0.236752	-0.000013
6184	-0.223913	-0.000013
6185	-0.210108	-0.000012
6186	-0.197349	-0.000011
6187	-0.184510	-0.000011
6188	-0.172799	-0.000010
6189	-0.158510	-0.000009
6190	-0.146960	-0.000008
6191	-0.133718	-0.000008
6192	-0.120155	-0.000008
6193	-0.106591	-0.000008
6194	-0.093833	-0.000007
6195	-0.080913	-0.000007
6196	-0.067833	-0.000007
6197	-0.054752	-0.000006
6198	-0.041591	-0.000006
6199	-0.028913	-0.000005
6200	-0.015510	-0.000005
6201	-0.003155	-0.000004
6202	0.007248	-0.000004
6203	0.017409	-0.000004
6204	0.027087	-0.000003
6205	0.037087	-0.000003
6206	0.047329	-0.000002
6207	0.057248	-0.000002
6208	0.067087	-0.000002
6209	0.077167	-0.000002
6210	0.087087	-0.000002
6211	0.097248	-0.000001
6212	0.107167	-0.000001
6213	0.117248	-0.000000
6214	0.126282	0.000000
6215	0.137006	0.000001
6216	0.147087	0.000001
6217	0.156362	0.000001
6218	0.166845	0.000001
6219	0.177087	0.000002
6220	0.186845	0.000002
6221	0.196684	0.000002
6222	0.206845	0.000003
6223	0.216604	0.000003
6224	0.226845	0.000003
6225	0.236282	0.000002
6226	0.246523	0.000003
6227	0.256765	0.000003
6228	0.266845	0.000004
6229	0.276604	0.000004
6230	0.286523	0.000004
6231	0.296684	0.000005
6232	0.306845	0.000005
6233	0.316604	0.000005
6234	0.326684	0.000005
6235	0.336362	0.000005
6236	0.346523	0.000006
6237	0.356765	0.000007
6238	0.366362	0.000008
6239	0.376362	0.000008
6240	0.386523	0.000007
6241	0.396121	0.000008
6242	0.406201	0.000008
6243	0.416362	0.000009
6244	0.425960	0.000009
6245	0.436362	0.000009
6246	0.446443	0.000010
6247	0.456121	0.000011
6248	0.466121	0.000011
6249	0.474671	0.000029
6250	0.484993	0.000026
6251	0.495638	0.000018
6252	0.505638	0.000017
6253	0.515315	0.000019
6254	0.525074	0.000020
6255	0.535557	0.000021
6256	0.545074	0.000020
6257	0.555154	0.000022
6258	0.565235	0.000023
6259	0.573705	0.000045
6260	0.578712	0.000096
6261	0.587424	0.000108
6262	0.597344	0.000107
6263	0.606055	0.000117
6264	0.613639	0.000146
6265	0.622995	0.000149
6266	0.632029	0.000160
6267	0.638808	0.000187
6268	0.651143	0.000171
6269	0.657036	0.000201
6270	0.660353	0.000240
6271	0.669628	0.000247
6272	0.675360	0.000269
6273	0.679160	0.000300
6274	0.682477	0.000324
6275	0.692155	0.000329
6276	0.697645	0.000345
6277	0.703055	0.000353
6278	0.712814	0.000357
6279	0.720801	0.000364
6280	0.721540	0.000380
6281	0.730655	0.000381
6282	0.733569	0.000393
6283	0.741555	0.000396
6284	0.747771	0.000400
6285	0.750282	0.000406
6286	0.756095	0.000410
6287	0.758445	0.000416
6288	0.760473	0.000417
6289	0.763870	0.000420
6290	0.765818	0.000421
6291	0.762290	0.000422
6292	0.763996	0.000423
6293	0.769567	0.000423
6294	0.777795	0.000423
6295	0.780629	0.000423
6296	0.776698	0.000424
6297	0.778082	0.000424
6298	0.784539	0.000424
6299	0.784957	0.000424
6300	0.776275	0.000424
6301	0.778867	0.000424
6302	0.771927	0.000424
6303	0.780608	0.000424
6304	0.773990	0.000424
6305	0.776472	0.000424
6306	0.770095	0.000424
6307	0.774026	0.000424
6308	0.778923	0.000423
6309	0.769245	0.000423
6310	0.767780	0.000423
6311	0.766396	0.000422
6312	0.759778	0.000422
6313	0.755657	0.000421
6314	0.751938	0.000420
6315	0.748380	0.000418
6316	0.742084	0.000417
6317	0.735305	0.000416
6318	0.731102	0.000413
6319	0.727786	0.000409
6320	0.720363	0.000407
6321	0.714791	0.000404
6322	0.707207	0.000400
6323	0.699945	0.000398
6324	0.694293	0.000393
6325	0.686951	0.000388
6326	0.680816	0.000383
6327	0.672990	0.000380
6328	0.664600	0.000374
6329	0.658546	0.000369
6330	0.650318	0.000363
6331	0.641686	0.000358
6332	0.634102	0.000354
6333	0.626115	0.000350
6334	0.618370	0.000342
6335	0.610141	0.000338
6336	0.601108	0.000332
6337	0.592316	0.000328
6338	0.584812	0.000324
6339	0.576583	0.000316
6340	0.566825	0.000311
6341	0.558677	0.000306
6342	0.549885	0.000300
6343	0.541012	0.000295
6344	0.532301	0.000290
6345	0.523428	0.000284
6346	0.514314	0.000280
6347	0.505763	0.000273
6348	0.496729	0.000269
6349	0.487132	0.000264
6350	0.478420	0.000257
6351	0.469226	0.000251
6352	0.460595	0.000246
6353	0.450433	0.000241
6354	0.442125	0.000235
6355	0.432527	0.000231
6356	0.423574	0.000226
6357	0.413977	0.000218
6358	0.405345	0.000214
6359	0.395990	0.000208
6360	0.386714	0.000204
6361	0.377359	0.000199
6362	0.368003	0.000193
6363	0.359050	0.000188
6364	0.349211	0.000183
6365	0.340418	0.000177
6366	0.331143	0.000170
6367	0.321626	0.000166
6368	0.312351	0.000161
6369	0.302834	0.000156
6370	0.293317	0.000150
6371	0.284203	0.000144
6372	0.274767	0.000142
6373	0.265169	0.000137
6374	0.255733	0.000129
6375	0.246136	0.000125
6376	0.236699	0.000118
6377	0.227585	0.000115
6378	0.217505	0.000109
6379	0.208229	0.000103
6380	0.198874	0.000099
6381	0.189598	0.000094
6382	0.179759	0.000089
6383	0.170484	0.000083
6384	0.160806	0.000079
6385	0.151209	0.000073
6386	0.141450	0.000069
6387	0.132175	0.000065
6388	0.122336	0.000059
6389	0.113222	0.000053
6390	0.103061	0.000049
6391	0.093544	0.000044
6392	0.084269	0.000038
6393	0.074832	0.000034
6394	0.064591	0.000028
6395	0.055638	0.000023
6396	0.045638	0.000019
6397	0.036121	0.000014
6398	0.026684	0.000009
6399	0.017087	0.000004
6400	0.007167	-0.000001
6401	-0.002591	-0.000006
6402	-0.015188	-0.000012
6403	-0.027383	-0.000019
6404	-0.039980	-0.000025
6405	-0.052336	-0.000032
6406	-0.065095	-0.000039
6407	-0.077612	-0.000045
6408	-0.090128	-0.000051
6409	-0.102565	-0.000057
6410	-0.115404	-0.000065
6411	-0.128162	-0.000071
6412	-0.140276	-0.000078
6413	-0.152954	-0.000084
6414	-0.165632	-0.000091
6415	-0.178069	-0.000098
6416	-0.190666	-0.000106
6417	-0.203183	-0.000111
6418	-0.215780	-0.000118
6419	-0.228377	-0.000125
6420	-0.240814	-0.000131
6421	-0.253411	-0.000138
6422	-0.266170	-0.000147
6423	-0.278767	-0.000153
6424	-0.291284	-0.000160
6425	-0.304203	-0.000167
6426	-0.316559	-0.000173
6427	-0.329398	-0.000181
6428	-0.341995	-0.000188
6429	-0.354432	-0.000195
6430	-0.367029	-0.000201
6431	-0.379868	-0.000210
6432	-0.392627	-0.000218
6433	-0.404982	-0.000223
6434	-0.417741	-0.000232
6435	-0.430097	-0.000239
6436	-0.442855	-0.000246
6437	-0.455613	-0.000254
6438	-0.468050	-0.000263
6439	-0.480406	-0.000270
6440	-0.493325	-0.000277
6441	-0.505842	-0.000285
6442	-0.518359	-0.000294
6443	-0.531117	-0.000302
6444	-0.543634	-0.000312
6445	-0.556393	-0.000318
6446	-0.569070	-0.000329
6447	-0.581668	-0.000335
6448	-0.594426	-0.000342
6449	-0.607185	-0.000351
6450	-0.619218	-0.000365
6451	-0.631816	-0.000375
6452	-0.644816	-0.000382
6453	-0.657091	-0.000396
6454	-0.670091	-0.000397
6455	-0.682608	-0.000409
6456	-0.695044	-0.000421
6457	-0.707803	-0.000425
6458	-0.721205	-0.000422
6459	-0.733803	-0.000424
6460	-0.746803	-0.000432
6461	-0.759722	-0.000432
6462	-0.772400	-0.000439
6463	-0.785964	-0.000433
6464	-0.798964	-0.000427
6465	-0.811400	-0.000436
6466	-0.824400	-0.000439
6467	-0.837400	-0.000441
6468	-0.849836	-0.000453
6469	-0.863239	-0.000440
6470	-0.876561	-0.000439
6471	-0.889400	-0.000437
6472	-0.903205	-0.000418
6473	-0.915561	-0.000438
6474	-0.928239	-0.000443
6475	-0.942286	-0.000428
6476	-0.956011	-0.000412
6477	-0.968205	-0.000433
6478	-0.979756	-0.000461
6479	-0.992514	-0.000460
6480	-1.005112	-0.000476
6481	-1.018756	-0.000463
6482	-1.030870	-0.000485
6483	-1.045722	-0.000430
6484	-1.057353	-0.000472
6485	-1.070514	-0.000463
6486	-1.087379	-0.000363
6487	-1.098688	-0.000402
6488	-1.111849	-0.000391
6489	-1.127990	-0.000347
6490	-1.150089	-0.000150
6491	-1.163331	-0.000162
6492	-1.175686	-0.000160
6493	-1.188686	-0.000161
6494	-1.203055	-0.000134
6495	-1.215975	-0.000149
6496	-1.228653	-0.000117
6497	-1.241411	-0.000152
6498	-1.254170	-0.000152
6499	-1.267733	-0.000112
6500	-1.283471	-0.000113
6501	-1.293331	-0.000113
6502	-1.280492	-0.000123
6503	-1.269102	-0.000103
6504	-1.257391	-0.000101
6505	-1.244391	-0.000094
6506	-1.231793	-0.000108
6507	-1.219357	-0.000083
6508	-1.205874	-0.000088
6509	-1.192230	-0.000073
6510	-1.180115	-0.000094
6511	-1.166632	-0.000089
6512	-1.151297	-0.000109
6513	-1.139424	-0.000116
6514	-1.127632	-0.000092
6515	-1.113907	-0.000107
6516	-1.101069	-0.000102
6517	-1.087988	-0.000101
6518	-1.075874	-0.000092
6519	-1.062793	-0.000092
6520	-1.049471	-0.000094
6521	-1.036954	-0.000090
6522	-1.023874	-0.000088
6523	-1.010954	-0.000087
6524	-0.998115	-0.000085
6525	-0.985679	-0.000083
6526	-0.972437	-0.000085
6527	-0.959357	-0.000079
6528	-0.946196	-0.000077
6529	-0.933921	-0.000080
6530	-0.920840	-0.000069
6531	-0.907598	-0.000077
6532	-0.895243	-0.000073
6533	-0.882484	-0.000069
6534	-0.868840	-0.000071
6535	-0.855035	-0.000069
6536	-0.843404	-0.000068
6537	-0.830484	-0.000068
6538	-0.817565	-0.000061
6539	-0.804726	-0.000063
6540	-0.791484	-0.000062
6541	-0.778887	-0.000061
6542	-0.765645	-0.000060
6543	-0.752726	-0.000058
6544	-0.740048	-0.000057
6545	-0.727209	-0.000056
6546	-0.713967	-0.000052
6547	-0.701370	-0.000053
6548	-0.689014	-0.000056
6549	-0.674887	-0.000055
6550	-0.662370	-0.000049
6551	-0.649612	-0.000051
6552	-0.636612	-0.000046
6553	-0.623531	-0.000045
6554	-0.610853	-0.000044
6555	-0.597853	-0.000046
6556	-0.585175	-0.000041
6557	-0.572256	-0.000043
6558	-0.559014	-0.000042
6559	-0.546095	-0.000038
6560	-0.533417	-0.000039
6561	-0.520336	-0.000038
6562	-0.507175	-0.000037
6563	-0.494658	-0.000036
6564	-0.481578	-0.000035
6565	-0.468497	-0.000034
6566	-0.455578	-0.000033
6567	-0.442658	-0.000032
6568	-0.429739	-0.000031
6569	-0.416980	-0.000028
6570	-0.403819	-0.000029
6571	-0.390900	-0.000028
6572	-0.378142	-0.000028
6573	-0.364900	-0.000026
6574	-0.352383	-0.000026
6575	-0.339464	-0.000025
6576	-0.326303	-0.000024
6577	-0.313222	-0.000023
6578	-0.300544	-0.000021
6579	-0.287464	-0.000020
6580	-0.274786	-0.000019
6581	-0.261866	-0.000019
6582	-0.248625	-0.000018
6583	-0.235625	-0.000017
6584	-0.222947	-0.000016
6585	-0.209866	-0.000015
6586	-0.196866	-0.000015
6587	-0.184188	-0.000014
6588	-0.171108	-0.000013
6589	-0.158108	-0.000012
6590	-0.145349	-0.000012
6591	-0.132027	-0.000011
6592	-0.119269	-0.000010
6593	-0.106510	-0.000009
6594	-0.093269	-0.000009
6595	-0.080349	-0.000008
6596	-0.067349	-0.000007
6597	-0.054510	-0.000007
6598	-0.041349	-0.000006
6599	-0.028752	-0.000005
6600	-0.015430	-0.000005
6601	-0.002591	-0.000004
6602	0.007329	-0.000004
6603	0.017329	-0.000003
6604	0.027329	-0.000003
6605	0.037087	-0.000002
6606	0.047329	-0.000002
6607	0.057167	-0.000001
6608	0.067087	-0.000001
6609	0.077248	-0.000000
6610	0.087087	0.000000
6611	0.097006	0.000001
6612	0.106765	0.000001
6613	0.117006	0.000001
6614	0.126765	0.000001
6615	0.136926	0.000002
6616	0.146926	0.000003
6617	0.156684	0.000003
6618	0.166684	0.000005
6619	0.176765	0.000005
6620	0.186523	0.000006
6621	0.196684	0.000003
6622	0.206765	0.000004
6623	0.216684	0.000004
6624	0.226684	0.000007
6625	0.236604	0.000008
6626	0.245960	0.000009
6627	0.256443	0.000010
6628	0.266121	0.000013
6629	0.276040	0.000014
6630	0.286121	0.000015
6631	0.296040	0.000015
6632	0.305960	0.000016
6633	0.315799	0.000016
6634	0.325557	0.000019
6635	0.335799	0.000020
6636	0.345476	0.000020
6637	0.355396	0.000021
6638	0.365799	0.000017
6639	0.375638	0.000021
6640	0.385799	0.000019
6641	0.395718	0.000019
6642	0.405396	0.000020
6643	0.414108	0.000023
6644	0.424510	0.000034
6645	0.434108	0.000038
6646	0.444108	0.000038
6647	0.453463	0.000046
6648	0.463705	0.000043
6649	0.473544	0.000046
6650	0.483383	0.000046
6651	0.494269	0.000037
6652	0.504349	0.000038
6653	0.514027	0.000041
6654	0.523866	0.000042
6655	0.533705	0.000043
6656	0.543785	0.000044
6657	0.550565	0.000077
6658	0.560081	0.000082
6659	0.568874	0.000100
6660	0.573478	0.000149
6661	0.580741	0.000176
6662	0.589130	0.000184
6663	0.597922	0.000190
6664	0.608405	0.000192
6665	0.617520	0.000197
6666	0.623493	0.000219
6667	0.632286	0.000233
6668	0.640675	0.000240
6669	0.650756	0.000244
6670	0.658179	0.000258
6671	0.666166	0.000268
6672	0.675038	0.000278
6673	0.681817	0.000289
6674	0.692623	0.000287
6675	0.697952	0.000306
6676	0.702396	0.000329
6677	0.702009	0.000358
6678	0.711928	0.000362
6679	0.713795	0.000376
6680	0.721379	0.000381
6681	0.726870	0.000387
6682	0.731314	0.000398
6683	0.733986	0.000404
6684	0.732954	0.000411
6685	0.735224	0.000416
6686	0.741117	0.000418
6687	0.738556	0.000420
6688	0.743724	0.000421
6689	0.751792	0.000421
6690	0.755994	0.000422
6691	0.762451	0.000422
6692	0.758762	0.000423
6693	0.763528	0.000423
6694	0.767569	0.000423
6695	0.768470	0.000424
6696	0.766955	0.000424
6697	0.760206	0.000424
6698	0.764730	0.000424
6699	0.769657	0.000424
6700	0.770075	0.000424
6701	0.773391	0.000424
6702	0.773296	0.000424
6703	0.773522	0.000424
6704	0.770045	0.000424
6705	0.768741	0.000424
6706	0.768565	0.000424
6707	0.766295	0.000424
6708	0.765878	0.000423
6709	0.761192	0.000423
6710	0.756104	0.000423
6711	0.755204	0.000423
6712	0.748747	0.000422
6713	0.746799	0.000422
6714	0.744690	0.000421
6715	0.741857	0.000420
6716	0.734675	0.000419
6717	0.730232	0.000418
6718	0.724258	0.000416
6719	0.720619	0.000414
6720	0.715773	0.000411
6721	0.707222	0.000408
6722	0.702456	0.000405
6723	0.696402	0.000401
6724	0.690750	0.000398
6725	0.684535	0.000393
6726	0.677273	0.000389
6727	0.669447	0.000385
6728	0.660252	0.000381
6729	0.655003	0.000376
6730	0.646291	0.000372
6731	0.638868	0.000365
6732	0.631203	0.000361
6733	0.623861	0.000357
6734	0.615229	0.000352
6735	0.607001	0.000346
6736	0.599175	0.000342
6737	0.590222	0.000336
6738	0.582879	0.000331
6739	0.573926	0.000326
6740	0.565376	0.000320
6741	0.556503	0.000315
6742	0.547550	0.000311
6743	0.539160	0.000304
6744	0.530207	0.000298
6745	0.521737	0.000293
6746	0.512381	0.000288
6747	0.503831	0.000283
6748	0.495038	0.000277
6749	0.485844	0.000271
6750	0.477615	0.000266
6751	0.468098	0.000261
6752	0.459387	0.000255
6753	0.450272	0.000249
6754	0.441078	0.000245
6755	0.431561	0.000239
6756	0.422849	0.000233
6757	0.413654	0.000227
6758	0.404379	0.000222
6759	0.395104	0.000217
6760	0.386070	0.000212
6761	0.376312	0.000206
6762	0.367359	0.000201
6763	0.358244	0.000195
6764	0.348889	0.000190
6765	0.339452	0.000184
6766	0.330418	0.000177
6767	0.320821	0.000173
6768	0.311546	0.000165
6769	0.302190	0.000162
6770	0.292512	0.000157
6771	0.283800	0.000152
6772	0.274042	0.000147
6773	0.264445	0.000140
6774	0.255169	0.000136
6775	0.245814	0.000129
6776	0.236458	0.000124
6777	0.226780	0.000120
6778	0.217424	0.000114
6779	0.207827	0.000109
6780	0.198632	0.000104
6781	0.189357	0.000098
6782	0.179518	0.000092
6783	0.170001	0.000088
6784	0.160565	0.000083
6785	0.151048	0.000078
6786	0.141450	0.000072
6787	0.132014	0.000066
6788	0.122336	0.000061
6789	0.112819	0.000056
6790	0.103463	0.000052
6791	0.093705	0.000046
6792	0.084188	0.000040
6793	0.074591	0.000035
6794	0.064913	0.000030
6795	0.055476	0.000025
6796	0.045879	0.000019
6797	0.036040	0.000014
6798	0.026684	0.000010
6799	0.016845	0.000004
6800	0.007329	-0.000001
